id,country_id:id,name,code,zipcode,state_id:id
state_co_1100,base.co,PALMAR,68522,683587,base.state_co_21
state_co_1101,base.co,PALMAS DEL SOCORRO,68524,683541,base.state_co_21
state_co_1102,base.co,PÁRAMO,68533,683528,base.state_co_21
state_co_1103,base.co,PIEDECUESTA,68547,681027,base.state_co_21
state_co_1104,base.co,PINCHOTE,68549,683517,base.state_co_21
state_co_1105,base.co,PUENTE NACIONAL,68572,684527,base.state_co_21
state_co_1106,base.co,PUERTO PARRA,68573,686007,base.state_co_21
state_co_1107,base.co,PUERTO WILCHES,68575,687061,base.state_co_21
state_co_1108,base.co,RIONEGRO,68615,687519,base.state_co_21
state_co_1109,base.co,SABANA DE TORRES,68655,687001,base.state_co_21
state_co_1110,base.co,SAN ANDRÉS,68669,682001,base.state_co_21
state_co_1111,base.co,SAN BENITO,68673,685531,base.state_co_21
state_co_1112,base.co,SAN GIL,68679,684037,base.state_co_21
state_co_1113,base.co,SAN JOAQUÍN,68682,682517,base.state_co_21
state_co_1114,base.co,SAN JOSÉ DE MIRANDA,68684,682021,base.state_co_21
state_co_1115,base.co,SAN MIGUEL,68686,681557,base.state_co_21
state_co_1116,base.co,SAN VICENTE DE CHUCURÍ,68689,686537,base.state_co_21
state_co_1117,base.co,SANTA BÁRBARA,68705,681038,base.state_co_21
state_co_1118,base.co,SANTA HELENA DEL OPÓN,68720,685501,base.state_co_21
state_co_1119,base.co,SIMACOTA,68745,683568,base.state_co_21
state_co_1120,base.co,SOCORRO,68755,683557,base.state_co_21
state_co_1121,base.co,SUAITA,68770,683049,base.state_co_21
state_co_1122,base.co,SUCRE,68773,685041,base.state_co_21
state_co_1123,base.co,SURATÁ,68780,680507,base.state_co_21
state_co_1124,base.co,TONA,68820,680547,base.state_co_21
state_co_1125,base.co,VALLE DE SAN JOSÉ,68855,682578,base.state_co_21
state_co_1126,base.co,VÉLEZ,68861,685561,base.state_co_21
state_co_1127,base.co,VETAS,68867,680527,base.state_co_21
state_co_1128,base.co,VILLANUEVA,68872,684021,base.state_co_21
state_co_1129,base.co,ZAPATOCA,68895,684069,base.state_co_21
state_co_1130,base.co,SINCELEJO,70001,700001,base.state_co_22
state_co_1131,base.co,BUENAVISTA,70110,702037,base.state_co_22
state_co_1132,base.co,CAIMITO,70124,704018,base.state_co_22
state_co_1133,base.co,COLOSO,70204,707030,base.state_co_22
state_co_1134,base.co,COROZAL,70215,705037,base.state_co_22
state_co_1135,base.co,COVEÑAS,70221,706057,base.state_co_22
state_co_1136,base.co,CHALÁN,70230,701017,base.state_co_22
state_co_1137,base.co,EL ROBLE,70233,705050,base.state_co_22
state_co_1138,base.co,GALERAS,70235,702057,base.state_co_22
state_co_1139,base.co,GUARANDA,70265,703070,base.state_co_22
state_co_1140,base.co,LA UNIÓN,70400,704050,base.state_co_22
state_co_1141,base.co,LOS PALMITOS,70418,701057,base.state_co_22
state_co_1142,base.co,MAJAGUAL,70429,703058,base.state_co_22
state_co_1143,base.co,MORROA,70473,701077,base.state_co_22
state_co_1144,base.co,OVEJAS,70508,701038,base.state_co_22
state_co_1145,base.co,PALMITO,70523,706037,base.state_co_22
state_co_1146,base.co,SAMPUÉS,70670,705070,base.state_co_22
state_co_1147,base.co,SAN BENITO ABAD,70678,703018,base.state_co_22
state_co_1148,base.co,SAN JUAN DE BETULIA,70702,705018,base.state_co_22
state_co_1149,base.co,SAN MARCOS,70708,704030,base.state_co_22
state_co_1150,base.co,SAN ONOFRE,70713,707010,base.state_co_22
state_co_1151,base.co,SAN PEDRO,70717,702018,base.state_co_22
state_co_1152,base.co,SINCÉ,70742,702070,base.state_co_22
state_co_1153,base.co,SUCRE,70771,703038,base.state_co_22
state_co_1154,base.co,SANTIAGO DE TOLÚ,70820,706018,base.state_co_22
state_co_1155,base.co,TOLÚ VIEJO,70823,707057,base.state_co_22
state_co_1156,base.co,IBAGUÉ,73001,730002,base.state_co_23
state_co_1157,base.co,ALPUJARRA,73024,734560,base.state_co_23
state_co_1158,base.co,ALVARADO,73026,730520,base.state_co_23
state_co_1159,base.co,AMBALEMA,73030,731001,base.state_co_23
state_co_1160,base.co,ANZOÁTEGUI,73043,730548,base.state_co_23
state_co_1161,base.co,ARMERO,73055,732060,base.state_co_23
state_co_1162,base.co,ATACO,73067,735058,base.state_co_23
state_co_1163,base.co,CAJAMARCA,73124,732508,base.state_co_23
state_co_1164,base.co,CARMEN DE APICALÁ,73148,733597,base.state_co_23
state_co_1165,base.co,CASABIANCA,73152,731528,base.state_co_23
state_co_1166,base.co,CHAPARRAL,73168,735567,base.state_co_23
state_co_1167,base.co,COELLO,73200,733508,base.state_co_23
state_co_1168,base.co,COYAIMA,73217,735037,base.state_co_23
state_co_1169,base.co,CUNDAY,73226,734040,base.state_co_23
state_co_1170,base.co,DOLORES,73236,734540,base.state_co_23
state_co_1171,base.co,ESPINAL,73268,733527,base.state_co_23
state_co_1172,base.co,FALAN,73270,732001,base.state_co_23
state_co_1173,base.co,FLANDES,73275,733517,base.state_co_23
state_co_1174,base.co,FRESNO,73283,731568,base.state_co_23
state_co_1175,base.co,GUAMO,73319,733558,base.state_co_23
state_co_1176,base.co,HERVEO,73347,731540,base.state_co_23
state_co_1177,base.co,HONDA,73349,732040,base.state_co_23
state_co_1178,base.co,ICONONZO,73352,734020,base.state_co_23
state_co_1179,base.co,LÉRIDA,73408,731027,base.state_co_23
state_co_1180,base.co,LÍBANO,73411,731040,base.state_co_23
state_co_1181,base.co,MARIQUITA,73443,732028,base.state_co_23
state_co_1182,base.co,MELGAR,73449,734007,base.state_co_23
state_co_1183,base.co,MURILLO,73461,731060,base.state_co_23
state_co_1184,base.co,NATAGAIMA,73483,735007,base.state_co_23
state_co_1185,base.co,ORTEGA,73504,735507,base.state_co_23
state_co_1186,base.co,PALOCABILDO,73520,731580,base.state_co_23
state_co_1187,base.co,PIEDRAS,73547,730501,base.state_co_23
state_co_1188,base.co,PLANADAS,73555,735070,base.state_co_23
state_co_1189,base.co,PRADO,73563,734528,base.state_co_23
state_co_1190,base.co,PURIFICACIÓN,73585,734509,base.state_co_23
state_co_1191,base.co,RIOBLANCO,73616,735588,base.state_co_23
state_co_1192,base.co,RONCESVALLES,73622,735550,base.state_co_23
state_co_1193,base.co,ROVIRA,73624,733048,base.state_co_23
state_co_1194,base.co,SALDAÑA,73671,733578,base.state_co_23
state_co_1195,base.co,SAN ANTONIO,73675,735538,base.state_co_23
state_co_1196,base.co,SAN LUIS,73678,733001,base.state_co_23
state_co_1197,base.co,SANTA ISABEL,73686,730568,base.state_co_23
state_co_1198,base.co,SUÁREZ,73770,733587,base.state_co_23
state_co_1199,base.co,VALLE DE SAN JUAN,73854,733020,base.state_co_23
state_co_1200,base.co,VENADILLO,73861,730588,base.state_co_23
state_co_1201,base.co,VILLAHERMOSA,73870,731501,base.state_co_23
state_co_1202,base.co,VILLARRICA,73873,734060,base.state_co_23
state_co_1203,base.co,CALI,76001,760036,base.state_co_24
state_co_1204,base.co,ALCALÁ,76020,762047,base.state_co_24
state_co_1205,base.co,ANDALUCÍA,76036,763010,base.state_co_24
state_co_1206,base.co,ANSERMANUEVO,76041,762017,base.state_co_24
state_co_1207,base.co,ARGELIA,76054,761517,base.state_co_24
state_co_1208,base.co,BOLÍVAR,76100,761008,base.state_co_24
state_co_1209,base.co,BUENAVENTURA,76109,764503,base.state_co_24
state_co_1210,base.co,GUADALAJARA DE BUGA,76111,763049,base.state_co_24
state_co_1211,base.co,BUGALAGRANDE,76113,763001,base.state_co_24
state_co_1212,base.co,CAICEDONIA,76122,762548,base.state_co_24
state_co_1213,base.co,CALIMA,76126,760538,base.state_co_24
state_co_1214,base.co,CANDELARIA,76130,763578,base.state_co_24
state_co_1215,base.co,CARTAGO,76147,762027,base.state_co_24
state_co_1216,base.co,DAGUA,76233,760527,base.state_co_24
state_co_1217,base.co,EL ÁGUILA,76243,762001,base.state_co_24
state_co_1218,base.co,EL CAIRO,76246,761501,base.state_co_24
state_co_1219,base.co,EL CERRITO,76248,763527,base.state_co_24
state_co_1220,base.co,EL DOVIO,76250,761567,base.state_co_24
state_co_1221,base.co,FLORIDA,76275,763567,base.state_co_24
state_co_1222,base.co,GINEBRA,76306,763517,base.state_co_24
state_co_1223,base.co,GUACARÍ,76318,763501,base.state_co_24
state_co_1224,base.co,JAMUNDÍ,76364,764007,base.state_co_24
state_co_1225,base.co,LA CUMBRE,76377,760518,base.state_co_24
state_co_1226,base.co,LA UNIÓN,76400,761540,base.state_co_24
state_co_1227,base.co,LA VICTORIA,76403,762517,base.state_co_24
state_co_1228,base.co,OBANDO,76497,762501,base.state_co_24
state_co_1229,base.co,PALMIRA,76520,763538,base.state_co_24
state_co_1230,base.co,PRADERA,76563,763557,base.state_co_24
state_co_1231,base.co,RESTREPO,76606,760547,base.state_co_24
state_co_1232,base.co,RIOFRÍO,76616,761038,base.state_co_24
state_co_1233,base.co,ROLDANILLO,76622,761558,base.state_co_24
state_co_1234,base.co,SAN PEDRO,76670,763038,base.state_co_24
state_co_1235,base.co,SEVILLA,76736,762530,base.state_co_24
state_co_1236,base.co,TORO,76823,761528,base.state_co_24
state_co_1237,base.co,TRUJILLO,76828,761028,base.state_co_24
state_co_1238,base.co,TULUÁ,76834,763021,base.state_co_24
state_co_1239,base.co,ULLOA,76845,762037,base.state_co_24
state_co_1240,base.co,VERSALLES,76863,761530,base.state_co_24
state_co_1241,base.co,VIJES,76869,760557,base.state_co_24
state_co_1242,base.co,YOTOCO,76890,761047,base.state_co_24
state_co_1243,base.co,YUMBO,76892,760507,base.state_co_24
state_co_1244,base.co,ZARZAL,76895,762520,base.state_co_24
state_co_1245,base.co,ARAUCA,81001,810009,base.state_co_25
state_co_1246,base.co,ARAUQUITA,81065,816018,base.state_co_25
state_co_1247,base.co,CRAVO NORTE,81220,812017,base.state_co_25
state_co_1248,base.co,FORTUL,81300,814057,base.state_co_25
state_co_1249,base.co,PUERTO RONDÓN,81591,813017,base.state_co_25
state_co_1250,base.co,SARAVENA,81736,815017,base.state_co_25
state_co_1251,base.co,TAME,81794,814017,base.state_co_25
state_co_1252,base.co,YOPAL,85001,850001,base.state_co_26
state_co_1253,base.co,AGUAZUL,85010,856017,base.state_co_26
state_co_1254,base.co,CHAMEZA,85015,856030,base.state_co_26
state_co_1255,base.co,HATO COROZAL,85125,852019,base.state_co_26
state_co_1256,base.co,LA SALINA,85136,851010,base.state_co_26
state_co_1257,base.co,MANÍ,85139,854017,base.state_co_26
state_co_1258,base.co,MONTERREY,85162,855010,base.state_co_26
state_co_1259,base.co,NUNCHÍA,85225,851070,base.state_co_26
state_co_1260,base.co,OROCUÉ,85230,853059,base.state_co_26
state_co_1261,base.co,PAZ DE ARIPORO,85250,852039,base.state_co_26
state_co_1262,base.co,PORE,85263,852058,base.state_co_26
state_co_1263,base.co,RECETOR,85279,856050,base.state_co_26
state_co_1264,base.co,SABANALARGA,85300,855050,base.state_co_26
state_co_1265,base.co,SÁCAMA,85315,851030,base.state_co_26
state_co_1266,base.co,SAN LUIS DE PALENQUE,85325,853038,base.state_co_26
state_co_1267,base.co,TÁMARA,85400,851057,base.state_co_26
state_co_1268,base.co,TAURAMENA,85410,854037,base.state_co_26
state_co_1269,base.co,TRINIDAD,85430,853017,base.state_co_26
state_co_1270,base.co,VILLANUEVA,85440,855030,base.state_co_26
state_co_1271,base.co,MOCOA,86001,860001,base.state_co_27
state_co_1272,base.co,COLÓN,86219,861040,base.state_co_27
state_co_1273,base.co,ORITO,86320,862001,base.state_co_27
state_co_1274,base.co,PUERTO ASÍS,86568,862069,base.state_co_27
state_co_1275,base.co,PUERTO CAICEDO,86569,862080,base.state_co_27
state_co_1276,base.co,PUERTO GUZMÁN,86571,863007,base.state_co_27
state_co_1277,base.co,LEGUÍZAMO,86573,864007,base.state_co_27
state_co_1278,base.co,SIBUNDOY,86749,861027,base.state_co_27
state_co_1279,base.co,SAN FRANCISCO,86755,861007,base.state_co_27
state_co_1280,base.co,SAN MIGUEL,86757,862047,base.state_co_27
state_co_1281,base.co,SANTIAGO,86760,861060,base.state_co_27
state_co_1282,base.co,VALLE DEL GUAMUEZ,86865,862020,base.state_co_27
state_co_1283,base.co,VILLAGARZÓN,86885,861088,base.state_co_27
state_co_1284,base.co,SAN ANDRÉS,88001,880007,base.state_co_28
state_co_1285,base.co,PROVIDENCIA,88564,880028,base.state_co_28
state_co_1286,base.co,LETICIA,91001,910001,base.state_br_am
state_co_1287,base.co,EL ENCANTO,91263,913017,base.state_br_am
state_co_1288,base.co,LA CHORRERA,91405,914050,base.state_br_am
state_co_1289,base.co,LA PEDRERA,91407,917010,base.state_br_am
state_co_1290,base.co,LA VICTORIA,91430,916017,base.state_br_am
state_co_1291,base.co,MIRITI - PARANÁ,91460,916057,base.state_br_am
state_co_1292,base.co,PUERTO ALEGRÍA,91530,913057,base.state_br_am
state_co_1293,base.co,PUERTO ARICA,91536,912010,base.state_br_am
state_co_1294,base.co,PUERTO NARIÑO,91540,911018,base.state_br_am
state_co_1295,base.co,PUERTO SANTANDER,91669,915010,base.state_br_am
state_co_1296,base.co,TARAPACÁ,91798,911039,base.state_br_am
state_co_1297,base.co,INÍRIDA,94001,940001,base.state_co_30
state_co_1298,base.co,BARRANCO MINAS,94343,944018,base.state_co_30
state_co_1299,base.co,MAPIRIPANA,94663,944058,base.state_co_30
state_co_1300,base.co,SAN FELIPE,94883,942010,base.state_co_30
state_co_1301,base.co,PUERTO COLOMBIA,94884,941038,base.state_co_30
state_co_1302,base.co,LA GUADALUPE,94885,942057,base.state_co_30
state_co_1303,base.co,CACAHUAL,94886,941017,base.state_co_30
state_co_1304,base.co,PANA PANA,94887,943018,base.state_co_30
state_co_1305,base.co,MORICHAL,94888,943067,base.state_co_30
state_co_1306,base.co,SAN JOSÉ DEL GUAVIARE,95001,950001,base.state_co_31
state_co_1307,base.co,CALAMAR,95015,953007,base.state_co_31
state_co_1308,base.co,EL RETORNO,95025,951008,base.state_co_31
state_co_1309,base.co,MIRAFLORES,95200,952001,base.state_co_31
state_co_1310,base.co,MITÚ,97001,970009,base.state_co_32
state_co_1311,base.co,CARURU,97161,973008,base.state_co_32
state_co_1312,base.co,PACOA,97511,972007,base.state_co_32
state_co_1313,base.co,TARAIRA,97666,972047,base.state_co_32
state_co_1314,base.co,PAPUNAUA,97777,973048,base.state_co_32
state_co_1315,base.co,YAVARATÉ,97889,971007,base.state_co_32
state_co_1316,base.co,PUERTO CARREÑO,99001,990001,base.state_co_33
state_co_1317,base.co,LA PRIMAVERA,99524,992009,base.state_co_33
state_co_1318,base.co,SANTA ROSALÍA,99624,995007,base.state_co_33
state_co_1319,base.co,CUMARIBO,99773,991057,base.state_co_33
